Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","191","Croatia","5611","Import Quantity","S2943","Meat","2016","2016","1000 t","185","E","Estimated value"
"FBS","Food Balances (2010-)","191","Croatia","5611","Import Quantity","S2943","Meat","2018","2018","1000 t","199","E","Estimated value"
"FBS","Food Balances (2010-)","191","Croatia","5301","Domestic supply quantity","S2943","Meat","2016","2016","1000 t","298","E","Estimated value"
"FBS","Food Balances (2010-)","191","Croatia","5301","Domestic supply quantity","S2943","Meat","2018","2018","1000 t","350","E","Estimated value"
"FBS","Food Balances (2010-)","191","Croatia","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2016","2016","kg","70.51","E","Estimated value"
"FBS","Food Balances (2010-)","191","Croatia","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2018","2018","kg","84.12","E","Estimated value"
"FBS","Food Balances (2010-)","191","Croatia","674","Protein supply quantity (g/capita/day)","S2943","Meat","2016","2016","g/cap/d","26.76","E","Estimated value"
"FBS","Food Balances (2010-)","191","Croatia","674","Protein supply quantity (g/capita/day)","S2943","Meat","2018","2018","g/cap/d","32.1","E","Estimated value"
"FBS","Food Balances (2010-)","192","Cuba","5611","Import Quantity","S2943","Meat","2016","2016","1000 t","383","E","Estimated value"
"FBS","Food Balances (2010-)","192","Cuba","5611","Import Quantity","S2943","Meat","2018","2018","1000 t","411","E","Estimated value"
"FBS","Food Balances (2010-)","192","Cuba","5301","Domestic supply quantity","S2943","Meat","2016","2016","1000 t","646","E","Estimated value"
"FBS","Food Balances (2010-)","192","Cuba","5301","Domestic supply quantity","S2943","Meat","2018","2018","1000 t","702","E","Estimated value"
"FBS","Food Balances (2010-)","192","Cuba","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2016","2016","kg","56.25","E","Estimated value"
"FBS","Food Balances (2010-)","192","Cuba","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2018","2018","kg","61.31","E","Estimated value"
"FBS","Food Balances (2010-)","192","Cuba","674","Protein supply quantity (g/capita/day)","S2943","Meat","2016","2016","g/cap/d","25.13","E","Estimated value"
"FBS","Food Balances (2010-)","192","Cuba","674","Protein supply quantity (g/capita/day)","S2943","Meat","2018","2018","g/cap/d","27.41","E","Estimated value"
"FBS","Food Balances (2010-)","196","Cyprus","5611","Import Quantity","S2943","Meat","2016","2016","1000 t","31","E","Estimated value"
"FBS","Food Balances (2010-)","196","Cyprus","5611","Import Quantity","S2943","Meat","2018","2018","1000 t","36","E","Estimated value"
"FBS","Food Balances (2010-)","196","Cyprus","5301","Domestic supply quantity","S2943","Meat","2016","2016","1000 t","105","E","Estimated value"
"FBS","Food Balances (2010-)","196","Cyprus","5301","Domestic supply quantity","S2943","Meat","2018","2018","1000 t","106","E","Estimated value"
"FBS","Food Balances (2010-)","196","Cyprus","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2016","2016","kg","74.16","E","Estimated value"
"FBS","Food Balances (2010-)","196","Cyprus","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2018","2018","kg","76.33","E","Estimated value"
"FBS","Food Balances (2010-)","196","Cyprus","674","Protein supply quantity (g/capita/day)","S2943","Meat","2016","2016","g/cap/d","28.97","E","Estimated value"
"FBS","Food Balances (2010-)","196","Cyprus","674","Protein supply quantity (g/capita/day)","S2943","Meat","2018","2018","g/cap/d","29.68","E","Estimated value"
"FBS","Food Balances (2010-)","203","Czechia","5611","Import Quantity","S2943","Meat","2016","2016","1000 t","542","E","Estimated value"
"FBS","Food Balances (2010-)","203","Czechia","5611","Import Quantity","S2943","Meat","2018","2018","1000 t","589","E","Estimated value"
"FBS","Food Balances (2010-)","203","Czechia","5301","Domestic supply quantity","S2943","Meat","2016","2016","1000 t","848","E","Estimated value"
"FBS","Food Balances (2010-)","203","Czechia","5301","Domestic supply quantity","S2943","Meat","2018","2018","1000 t","907","E","Estimated value"
"FBS","Food Balances (2010-)","203","Czechia","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2016","2016","kg","79.44","E","Estimated value"
"FBS","Food Balances (2010-)","203","Czechia","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2018","2018","kg","84.7","E","Estimated value"
"FBS","Food Balances (2010-)","203","Czechia","674","Protein supply quantity (g/capita/day)","S2943","Meat","2016","2016","g/cap/d","31.57","E","Estimated value"
"FBS","Food Balances (2010-)","203","Czechia","674","Protein supply quantity (g/capita/day)","S2943","Meat","2018","2018","g/cap/d","33.73","E","Estimated value"
"FBS","Food Balances (2010-)","408","Democratic People's Republic of Korea","5611","Import Quantity","S2943","Meat","2016","2016","1000 t","8","E","Estimated value"
"FBS","Food Balances (2010-)","408","Democratic People's Republic of Korea","5611","Import Quantity","S2943","Meat","2018","2018","1000 t","8","E","Estimated value"
"FBS","Food Balances (2010-)","408","Democratic People's Republic of Korea","5301","Domestic supply quantity","S2943","Meat","2016","2016","1000 t","370","E","Estimated value"
"FBS","Food Balances (2010-)","408","Democratic People's Republic of Korea","5301","Domestic supply quantity","S2943","Meat","2018","2018","1000 t","358","E","Estimated value"
"FBS","Food Balances (2010-)","408","Democratic People's Republic of Korea","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2016","2016","kg","14.58","E","Estimated value"
"FBS","Food Balances (2010-)","408","Democratic People's Republic of Korea","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2018","2018","kg","13.97","E","Estimated value"
"FBS","Food Balances (2010-)","408","Democratic People's Republic of Korea","674","Protein supply quantity (g/capita/day)","S2943","Meat","2016","2016","g/cap/d","6.62","E","Estimated value"
"FBS","Food Balances (2010-)","408","Democratic People's Republic of Korea","674","Protein supply quantity (g/capita/day)","S2943","Meat","2018","2018","g/cap/d","6.32","E","Estimated value"
"FBS","Food Balances (2010-)","180","Democratic Republic of the Congo","5611","Import Quantity","S2943","Meat","2016","2016","1000 t","127","E","Estimated value"
"FBS","Food Balances (2010-)","180","Democratic Republic of the Congo","5611","Import Quantity","S2943","Meat","2018","2018","1000 t","158","E","Estimated value"
"FBS","Food Balances (2010-)","180","Democratic Republic of the Congo","5301","Domestic supply quantity","S2943","Meat","2016","2016","1000 t","292","E","Estimated value"
"FBS","Food Balances (2010-)","180","Democratic Republic of the Congo","5301","Domestic supply quantity","S2943","Meat","2018","2018","1000 t","324","E","Estimated value"
"FBS","Food Balances (2010-)","180","Democratic Republic of the Congo","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2016","2016","kg","3.59","E","Estimated value"
"FBS","Food Balances (2010-)","180","Democratic Republic of the Congo","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2018","2018","kg","3.72","E","Estimated value"
"FBS","Food Balances (2010-)","180","Democratic Republic of the Congo","674","Protein supply quantity (g/capita/day)","S2943","Meat","2016","2016","g/cap/d","1.66","E","Estimated value"
"FBS","Food Balances (2010-)","180","Democratic Republic of the Congo","674","Protein supply quantity (g/capita/day)","S2943","Meat","2018","2018","g/cap/d","1.71","E","Estimated value"
"FBS","Food Balances (2010-)","208","Denmark","5611","Import Quantity","S2943","Meat","2016","2016","1000 t","403","E","Estimated value"
"FBS","Food Balances (2010-)","208","Denmark","5611","Import Quantity","S2943","Meat","2018","2018","1000 t","429","E","Estimated value"
"FBS","Food Balances (2010-)","208","Denmark","5301","Domestic supply quantity","S2943","Meat","2016","2016","1000 t","447","E","Estimated value"
"FBS","Food Balances (2010-)","208","Denmark","5301","Domestic supply quantity","S2943","Meat","2018","2018","1000 t","458","E","Estimated value"
"FBS","Food Balances (2010-)","208","Denmark","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2016","2016","kg","78.3","E","Estimated value"
"FBS","Food Balances (2010-)","208","Denmark","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2018","2018","kg","79.45","E","Estimated value"
"FBS","Food Balances (2010-)","208","Denmark","674","Protein supply quantity (g/capita/day)","S2943","Meat","2016","2016","g/cap/d","32.88","E","Estimated value"
"FBS","Food Balances (2010-)","208","Denmark","674","Protein supply quantity (g/capita/day)","S2943","Meat","2018","2018","g/cap/d","33.85","E","Estimated value"
"FBS","Food Balances (2010-)","262","Djibouti","5611","Import Quantity","S2943","Meat","2016","2016","1000 t","2","E","Estimated value"
"FBS","Food Balances (2010-)","262","Djibouti","5611","Import Quantity","S2943","Meat","2018","2018","1000 t","4","E","Estimated value"
"FBS","Food Balances (2010-)","262","Djibouti","5301","Domestic supply quantity","S2943","Meat","2016","2016","1000 t","14","E","Estimated value"
"FBS","Food Balances (2010-)","262","Djibouti","5301","Domestic supply quantity","S2943","Meat","2018","2018","1000 t","15","E","Estimated value"
"FBS","Food Balances (2010-)","262","Djibouti","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2016","2016","kg","13.45","E","Estimated value"
"FBS","Food Balances (2010-)","262","Djibouti","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2018","2018","kg","14.58","E","Estimated value"
"FBS","Food Balances (2010-)","262","Djibouti","674","Protein supply quantity (g/capita/day)","S2943","Meat","2016","2016","g/cap/d","5.98","E","Estimated value"
"FBS","Food Balances (2010-)","262","Djibouti","674","Protein supply quantity (g/capita/day)","S2943","Meat","2018","2018","g/cap/d","6.49","E","Estimated value"
"FBS","Food Balances (2010-)","212","Dominica","5611","Import Quantity","S2943","Meat","2016","2016","1000 t","5","E","Estimated value"
"FBS","Food Balances (2010-)","212","Dominica","5611","Import Quantity","S2943","Meat","2018","2018","1000 t","5","E","Estimated value"
"FBS","Food Balances (2010-)","212","Dominica","5301","Domestic supply quantity","S2943","Meat","2016","2016","1000 t","6","E","Estimated value"
"FBS","Food Balances (2010-)","212","Dominica","5301","Domestic supply quantity","S2943","Meat","2018","2018","1000 t","6","E","Estimated value"
"FBS","Food Balances (2010-)","212","Dominica","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2016","2016","kg","68.18","E","Estimated value"
"FBS","Food Balances (2010-)","212","Dominica","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2018","2018","kg","67.05","E","Estimated value"
"FBS","Food Balances (2010-)","212","Dominica","674","Protein supply quantity (g/capita/day)","S2943","Meat","2016","2016","g/cap/d","29.72","E","Estimated value"
"FBS","Food Balances (2010-)","212","Dominica","674","Protein supply quantity (g/capita/day)","S2943","Meat","2018","2018","g/cap/d","29.53","E","Estimated value"
"FBS","Food Balances (2010-)","214","Dominican Republic","5611","Import Quantity","S2943","Meat","2016","2016","1000 t","96","E","Estimated value"
"FBS","Food Balances (2010-)","214","Dominican Republic","5611","Import Quantity","S2943","Meat","2018","2018","1000 t","97","E","Estimated value"
"FBS","Food Balances (2010-)","214","Dominican Republic","5301","Domestic supply quantity","S2943","Meat","2016","2016","1000 t","578","E","Estimated value"
"FBS","Food Balances (2010-)","214","Dominican Republic","5301","Domestic supply quantity","S2943","Meat","2018","2018","1000 t","571","E","Estimated value"
"FBS","Food Balances (2010-)","214","Dominican Republic","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2016","2016","kg","54.22","E","Estimated value"
"FBS","Food Balances (2010-)","214","Dominican Republic","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2018","2018","kg","52.38","E","Estimated value"
"FBS","Food Balances (2010-)","214","Dominican Republic","674","Protein supply quantity (g/capita/day)","S2943","Meat","2016","2016","g/cap/d","23.37","E","Estimated value"
"FBS","Food Balances (2010-)","214","Dominican Republic","674","Protein supply quantity (g/capita/day)","S2943","Meat","2018","2018","g/cap/d","22.5","E","Estimated value"
"FBS","Food Balances (2010-)","218","Ecuador","5611","Import Quantity","S2943","Meat","2016","2016","1000 t","2","E","Estimated value"
"FBS","Food Balances (2010-)","218","Ecuador","5611","Import Quantity","S2943","Meat","2018","2018","1000 t","3","E","Estimated value"
"FBS","Food Balances (2010-)","218","Ecuador","5301","Domestic supply quantity","S2943","Meat","2016","2016","1000 t","815","E","Estimated value"
"FBS","Food Balances (2010-)","218","Ecuador","5301","Domestic supply quantity","S2943","Meat","2018","2018","1000 t","831","E","Estimated value"
"FBS","Food Balances (2010-)","218","Ecuador","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2016","2016","kg","49.59","E","Estimated value"
"FBS","Food Balances (2010-)","218","Ecuador","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2018","2018","kg","48.84","E","Estimated value"
"FBS","Food Balances (2010-)","218","Ecuador","674","Protein supply quantity (g/capita/day)","S2943","Meat","2016","2016","g/cap/d","20.33","E","Estimated value"
"FBS","Food Balances (2010-)","218","Ecuador","674","Protein supply quantity (g/capita/day)","S2943","Meat","2018","2018","g/cap/d","19.92","E","Estimated value"
"FBS","Food Balances (2010-)","818","Egypt","5611","Import Quantity","S2943","Meat","2016","2016","1000 t","445","E","Estimated value"
"FBS","Food Balances (2010-)","818","Egypt","5611","Import Quantity","S2943","Meat","2018","2018","1000 t","523","E","Estimated value"
"FBS","Food Balances (2010-)","818","Egypt","5301","Domestic supply quantity","S2943","Meat","2016","2016","1000 t","2670","E","Estimated value"
"FBS","Food Balances (2010-)","818","Egypt","5301","Domestic supply quantity","S2943","Meat","2018","2018","1000 t","3155","E","Estimated value"
"FBS","Food Balances (2010-)","818","Egypt","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2016","2016","kg","26.75","E","Estimated value"
"FBS","Food Balances (2010-)","818","Egypt","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2018","2018","kg","30.41","E","Estimated value"
"FBS","Food Balances (2010-)","818","Egypt","674","Protein supply quantity (g/capita/day)","S2943","Meat","2016","2016","g/cap/d","12.08","E","Estimated value"
"FBS","Food Balances (2010-)","818","Egypt","674","Protein supply quantity (g/capita/day)","S2943","Meat","2018","2018","g/cap/d","13.62","E","Estimated value"
"FBS","Food Balances (2010-)","222","El Salvador","5611","Import Quantity","S2943","Meat","2016","2016","1000 t","60","E","Estimated value"
"FBS","Food Balances (2010-)","222","El Salvador","5611","Import Quantity","S2943","Meat","2018","2018","1000 t","77","E","Estimated value"
"FBS","Food Balances (2010-)","222","El Salvador","5301","Domestic supply quantity","S2943","Meat","2016","2016","1000 t","216","E","Estimated value"
"FBS","Food Balances (2010-)","222","El Salvador","5301","Domestic supply quantity","S2943","Meat","2018","2018","1000 t","242","E","Estimated value"
"FBS","Food Balances (2010-)","222","El Salvador","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2016","2016","kg","34.6","E","Estimated value"
"FBS","Food Balances (2010-)","222","El Salvador","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2018","2018","kg","38.63","E","Estimated value"
"FBS","Food Balances (2010-)","222","El Salvador","674","Protein supply quantity (g/capita/day)","S2943","Meat","2016","2016","g/cap/d","14.94","E","Estimated value"
"FBS","Food Balances (2010-)","222","El Salvador","674","Protein supply quantity (g/capita/day)","S2943","Meat","2018","2018","g/cap/d","16.61","E","Estimated value"
"FBS","Food Balances (2010-)","233","Estonia","5611","Import Quantity","S2943","Meat","2016","2016","1000 t","65","E","Estimated value"
"FBS","Food Balances (2010-)","233","Estonia","5611","Import Quantity","S2943","Meat","2018","2018","1000 t","78","E","Estimated value"
"FBS","Food Balances (2010-)","233","Estonia","5301","Domestic supply quantity","S2943","Meat","2016","2016","1000 t","93","E","Estimated value"
"FBS","Food Balances (2010-)","233","Estonia","5301","Domestic supply quantity","S2943","Meat","2018","2018","1000 t","94","E","Estimated value"
"FBS","Food Balances (2010-)","233","Estonia","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2016","2016","kg","67.43","E","Estimated value"
"FBS","Food Balances (2010-)","233","Estonia","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2018","2018","kg","68.39","E","Estimated value"
"FBS","Food Balances (2010-)","233","Estonia","674","Protein supply quantity (g/capita/day)","S2943","Meat","2016","2016","g/cap/d","25.11","E","Estimated value"
"FBS","Food Balances (2010-)","233","Estonia","674","Protein supply quantity (g/capita/day)","S2943","Meat","2018","2018","g/cap/d","26.34","E","Estimated value"
"FBS","Food Balances (2010-)","748","Eswatini","5611","Import Quantity","S2943","Meat","2016","2016","1000 t","9","E","Estimated value"
"FBS","Food Balances (2010-)","748","Eswatini","5611","Import Quantity","S2943","Meat","2018","2018","1000 t","8","E","Estimated value"
"FBS","Food Balances (2010-)","748","Eswatini","5301","Domestic supply quantity","S2943","Meat","2016","2016","1000 t","32","E","Estimated value"
"FBS","Food Balances (2010-)","748","Eswatini","5301","Domestic supply quantity","S2943","Meat","2018","2018","1000 t","34","E","Estimated value"
"FBS","Food Balances (2010-)","748","Eswatini","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2016","2016","kg","28.01","E","Estimated value"
"FBS","Food Balances (2010-)","748","Eswatini","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2018","2018","kg","29.23","E","Estimated value"
"FBS","Food Balances (2010-)","748","Eswatini","674","Protein supply quantity (g/capita/day)","S2943","Meat","2016","2016","g/cap/d","12.07","E","Estimated value"
"FBS","Food Balances (2010-)","748","Eswatini","674","Protein supply quantity (g/capita/day)","S2943","Meat","2018","2018","g/cap/d","12.43","E","Estimated value"
"FBS","Food Balances (2010-)","231","Ethiopia","5611","Import Quantity","S2943","Meat","2016","2016","1000 t","0","E","Estimated value"
"FBS","Food Balances (2010-)","231","Ethiopia","5611","Import Quantity","S2943","Meat","2018","2018","1000 t","0","E","Estimated value"
"FBS","Food Balances (2010-)","231","Ethiopia","5301","Domestic supply quantity","S2943","Meat","2016","2016","1000 t","750","E","Estimated value"
"FBS","Food Balances (2010-)","231","Ethiopia","5301","Domestic supply quantity","S2943","Meat","2018","2018","1000 t","721","E","Estimated value"
"FBS","Food Balances (2010-)","231","Ethiopia","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2016","2016","kg","7.12","E","Estimated value"
"FBS","Food Balances (2010-)","231","Ethiopia","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2018","2018","kg","6.49","E","Estimated value"
"FBS","Food Balances (2010-)","231","Ethiopia","674","Protein supply quantity (g/capita/day)","S2943","Meat","2016","2016","g/cap/d","3.18","E","Estimated value"
"FBS","Food Balances (2010-)","231","Ethiopia","674","Protein supply quantity (g/capita/day)","S2943","Meat","2018","2018","g/cap/d","2.91","E","Estimated value"
"FBS","Food Balances (2010-)","242","Fiji","5611","Import Quantity","S2943","Meat","2016","2016","1000 t","9","E","Estimated value"
"FBS","Food Balances (2010-)","242","Fiji","5611","Import Quantity","S2943","Meat","2018","2018","1000 t","14","E","Estimated value"
"FBS","Food Balances (2010-)","242","Fiji","5301","Domestic supply quantity","S2943","Meat","2016","2016","1000 t","30","E","Estimated value"
"FBS","Food Balances (2010-)","242","Fiji","5301","Domestic supply quantity","S2943","Meat","2018","2018","1000 t","56","E","Estimated value"
"FBS","Food Balances (2010-)","242","Fiji","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2016","2016","kg","31.41","E","Estimated value"
"FBS","Food Balances (2010-)","242","Fiji","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2018","2018","kg","57.1","E","Estimated value"
"FBS","Food Balances (2010-)","242","Fiji","674","Protein supply quantity (g/capita/day)","S2943","Meat","2016","2016","g/cap/d","13.65","E","Estimated value"
"FBS","Food Balances (2010-)","242","Fiji","674","Protein supply quantity (g/capita/day)","S2943","Meat","2018","2018","g/cap/d","25.11","E","Estimated value"
"FBS","Food Balances (2010-)","246","Finland","5611","Import Quantity","S2943","Meat","2016","2016","1000 t","90","E","Estimated value"
"FBS","Food Balances (2010-)","246","Finland","5611","Import Quantity","S2943","Meat","2018","2018","1000 t","97","E","Estimated value"
"FBS","Food Balances (2010-)","246","Finland","5301","Domestic supply quantity","S2943","Meat","2016","2016","1000 t","416","E","Estimated value"
"FBS","Food Balances (2010-)","246","Finland","5301","Domestic supply quantity","S2943","Meat","2018","2018","1000 t","438","E","Estimated value"
"FBS","Food Balances (2010-)","246","Finland","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2016","2016","kg","74.39","E","Estimated value"
"FBS","Food Balances (2010-)","246","Finland","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2018","2018","kg","78.06","E","Estimated value"
"FBS","Food Balances (2010-)","246","Finland","674","Protein supply quantity (g/capita/day)","S2943","Meat","2016","2016","g/cap/d","31.03","E","Estimated value"
"FBS","Food Balances (2010-)","246","Finland","674","Protein supply quantity (g/capita/day)","S2943","Meat","2018","2018","g/cap/d","32.59","E","Estimated value"
"FBS","Food Balances (2010-)","250","France","5611","Import Quantity","S2943","Meat","2016","2016","1000 t","1517","E","Estimated value"
"FBS","Food Balances (2010-)","250","France","5611","Import Quantity","S2943","Meat","2018","2018","1000 t","1591","E","Estimated value"
"FBS","Food Balances (2010-)","250","France","5301","Domestic supply quantity","S2943","Meat","2016","2016","1000 t","5736","E","Estimated value"
"FBS","Food Balances (2010-)","250","France","5301","Domestic supply quantity","S2943","Meat","2018","2018","1000 t","5817","E","Estimated value"
"FBS","Food Balances (2010-)","250","France","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2016","2016","kg","88.33","E","Estimated value"
"FBS","Food Balances (2010-)","250","France","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2018","2018","kg","89.15","E","Estimated value"
"FBS","Food Balances (2010-)","250","France","674","Protein supply quantity (g/capita/day)","S2943","Meat","2016","2016","g/cap/d","37.79","E","Estimated value"
"FBS","Food Balances (2010-)","250","France","674","Protein supply quantity (g/capita/day)","S2943","Meat","2018","2018","g/cap/d","37.69","E","Estimated value"
"FBS","Food Balances (2010-)","258","French Polynesia","5611","Import Quantity","S2943","Meat","2016","2016","1000 t","32","E","Estimated value"
"FBS","Food Balances (2010-)","258","French Polynesia","5611","Import Quantity","S2943","Meat","2018","2018","1000 t","34","E","Estimated value"
"FBS","Food Balances (2010-)","258","French Polynesia","5301","Domestic supply quantity","S2943","Meat","2016","2016","1000 t","32","E","Estimated value"
"FBS","Food Balances (2010-)","258","French Polynesia","5301","Domestic supply quantity","S2943","Meat","2018","2018","1000 t","35","E","Estimated value"
"FBS","Food Balances (2010-)","258","French Polynesia","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2016","2016","kg","97.19","E","Estimated value"
"FBS","Food Balances (2010-)","258","French Polynesia","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2018","2018","kg","98.63","E","Estimated value"
"FBS","Food Balances (2010-)","258","French Polynesia","674","Protein supply quantity (g/capita/day)","S2943","Meat","2016","2016","g/cap/d","41.48","E","Estimated value"
"FBS","Food Balances (2010-)","258","French Polynesia","674","Protein supply quantity (g/capita/day)","S2943","Meat","2018","2018","g/cap/d","41.64","E","Estimated value"
"FBS","Food Balances (2010-)","266","Gabon","5611","Import Quantity","S2943","Meat","2016","2016","1000 t","101","E","Estimated value"
"FBS","Food Balances (2010-)","266","Gabon","5611","Import Quantity","S2943","Meat","2018","2018","1000 t","108","E","Estimated value"
"FBS","Food Balances (2010-)","266","Gabon","5301","Domestic supply quantity","S2943","Meat","2016","2016","1000 t","140","E","Estimated value"
"FBS","Food Balances (2010-)","266","Gabon","5301","Domestic supply quantity","S2943","Meat","2018","2018","1000 t","148","E","Estimated value"
"FBS","Food Balances (2010-)","266","Gabon","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2016","2016","kg","67.12","E","Estimated value"
"FBS","Food Balances (2010-)","266","Gabon","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2018","2018","kg","67.53","E","Estimated value"
"FBS","Food Balances (2010-)","266","Gabon","674","Protein supply quantity (g/capita/day)","S2943","Meat","2016","2016","g/cap/d","31.07","E","Estimated value"
"FBS","Food Balances (2010-)","266","Gabon","674","Protein supply quantity (g/capita/day)","S2943","Meat","2018","2018","g/cap/d","31.25","E","Estimated value"
"FBS","Food Balances (2010-)","270","Gambia","5611","Import Quantity","S2943","Meat","2016","2016","1000 t","19","E","Estimated value"
"FBS","Food Balances (2010-)","270","Gambia","5611","Import Quantity","S2943","Meat","2018","2018","1000 t","25","E","Estimated value"
"FBS","Food Balances (2010-)","270","Gambia","5301","Domestic supply quantity","S2943","Meat","2016","2016","1000 t","28","E","Estimated value"
"FBS","Food Balances (2010-)","270","Gambia","5301","Domestic supply quantity","S2943","Meat","2018","2018","1000 t","35","E","Estimated value"
"FBS","Food Balances (2010-)","270","Gambia","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2016","2016","kg","12.09","E","Estimated value"
"FBS","Food Balances (2010-)","270","Gambia","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2018","2018","kg","14.15","E","Estimated value"
"FBS","Food Balances (2010-)","270","Gambia","674","Protein supply quantity (g/capita/day)","S2943","Meat","2016","2016","g/cap/d","5.21","E","Estimated value"
"FBS","Food Balances (2010-)","270","Gambia","674","Protein supply quantity (g/capita/day)","S2943","Meat","2018","2018","g/cap/d","6.16","E","Estimated value"
"FBS","Food Balances (2010-)","268","Georgia","5611","Import Quantity","S2943","Meat","2016","2016","1000 t","81","E","Estimated value"
"FBS","Food Balances (2010-)","268","Georgia","5611","Import Quantity","S2943","Meat","2018","2018","1000 t","84","E","Estimated value"
"FBS","Food Balances (2010-)","268","Georgia","5301","Domestic supply quantity","S2943","Meat","2016","2016","1000 t","133","E","Estimated value"
"FBS","Food Balances (2010-)","268","Georgia","5301","Domestic supply quantity","S2943","Meat","2018","2018","1000 t","137","E","Estimated value"
"FBS","Food Balances (2010-)","268","Georgia","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2016","2016","kg","34.76","E","Estimated value"
"FBS","Food Balances (2010-)","268","Georgia","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2018","2018","kg","35.68","E","Estimated value"
"FBS","Food Balances (2010-)","268","Georgia","674","Protein supply quantity (g/capita/day)","S2943","Meat","2016","2016","g/cap/d","14.47","E","Estimated value"
"FBS","Food Balances (2010-)","268","Georgia","674","Protein supply quantity (g/capita/day)","S2943","Meat","2018","2018","g/cap/d","14.81","E","Estimated value"
"FBS","Food Balances (2010-)","276","Germany","5611","Import Quantity","S2943","Meat","2016","2016","1000 t","2615","E","Estimated value"
"FBS","Food Balances (2010-)","276","Germany","5611","Import Quantity","S2943","Meat","2018","2018","1000 t","2707","E","Estimated value"
"FBS","Food Balances (2010-)","276","Germany","5301","Domestic supply quantity","S2943","Meat","2016","2016","1000 t","6871","E","Estimated value"
"FBS","Food Balances (2010-)","276","Germany","5301","Domestic supply quantity","S2943","Meat","2018","2018","1000 t","6903","E","Estimated value"
"FBS","Food Balances (2010-)","276","Germany","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2016","2016","kg","81.72","E","Estimated value"
"FBS","Food Balances (2010-)","276","Germany","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2018","2018","kg","81.3","E","Estimated value"
"FBS","Food Balances (2010-)","276","Germany","674","Protein supply quantity (g/capita/day)","S2943","Meat","2016","2016","g/cap/d","33.6","E","Estimated value"
"FBS","Food Balances (2010-)","276","Germany","674","Protein supply quantity (g/capita/day)","S2943","Meat","2018","2018","g/cap/d","33.17","E","Estimated value"
"FBS","Food Balances (2010-)","288","Ghana","5611","Import Quantity","S2943","Meat","2016","2016","1000 t","122","E","Estimated value"
"FBS","Food Balances (2010-)","288","Ghana","5611","Import Quantity","S2943","Meat","2018","2018","1000 t","229","E","Estimated value"
"FBS","Food Balances (2010-)","288","Ghana","5301","Domestic supply quantity","S2943","Meat","2016","2016","1000 t","343","E","Estimated value"
"FBS","Food Balances (2010-)","288","Ghana","5301","Domestic supply quantity","S2943","Meat","2018","2018","1000 t","458","E","Estimated value"
"FBS","Food Balances (2010-)","288","Ghana","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2016","2016","kg","11.61","E","Estimated value"
