Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","178","Congo","5611","Import Quantity","S2734","Poultry Meat","2018","2018","1000 t","113","I","Imputed value"
"FBS","Food Balances (2010-)","178","Congo","5301","Domestic supply quantity","S2734","Poultry Meat","2016","2016","1000 t","74","I","Imputed value"
"FBS","Food Balances (2010-)","178","Congo","5301","Domestic supply quantity","S2734","Poultry Meat","2018","2018","1000 t","118","I","Imputed value"
"FBS","Food Balances (2010-)","178","Congo","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2016","2016","kg","14.32","E","Estimated value"
"FBS","Food Balances (2010-)","178","Congo","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2018","2018","kg","21.7","E","Estimated value"
"FBS","Food Balances (2010-)","178","Congo","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2016","2016","g/cap/d","6.52","E","Estimated value"
"FBS","Food Balances (2010-)","178","Congo","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2018","2018","g/cap/d","9.85","E","Estimated value"
"FBS","Food Balances (2010-)","188","Costa Rica","5611","Import Quantity","S2734","Poultry Meat","2016","2016","1000 t","17","I","Imputed value"
"FBS","Food Balances (2010-)","188","Costa Rica","5611","Import Quantity","S2734","Poultry Meat","2018","2018","1000 t","15","I","Imputed value"
"FBS","Food Balances (2010-)","188","Costa Rica","5301","Domestic supply quantity","S2734","Poultry Meat","2016","2016","1000 t","131","I","Imputed value"
"FBS","Food Balances (2010-)","188","Costa Rica","5301","Domestic supply quantity","S2734","Poultry Meat","2018","2018","1000 t","138","I","Imputed value"
"FBS","Food Balances (2010-)","188","Costa Rica","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2016","2016","kg","25.89","E","Estimated value"
"FBS","Food Balances (2010-)","188","Costa Rica","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2018","2018","kg","26.73","E","Estimated value"
"FBS","Food Balances (2010-)","188","Costa Rica","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2016","2016","g/cap/d","11.71","E","Estimated value"
"FBS","Food Balances (2010-)","188","Costa Rica","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2018","2018","g/cap/d","12.08","E","Estimated value"
"FBS","Food Balances (2010-)","384","Côte d'Ivoire","5611","Import Quantity","S2734","Poultry Meat","2016","2016","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","384","Côte d'Ivoire","5611","Import Quantity","S2734","Poultry Meat","2018","2018","1000 t","1","I","Imputed value"
"FBS","Food Balances (2010-)","384","Côte d'Ivoire","5301","Domestic supply quantity","S2734","Poultry Meat","2016","2016","1000 t","50","I","Imputed value"
"FBS","Food Balances (2010-)","384","Côte d'Ivoire","5301","Domestic supply quantity","S2734","Poultry Meat","2018","2018","1000 t","52","I","Imputed value"
"FBS","Food Balances (2010-)","384","Côte d'Ivoire","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2016","2016","kg","2.08","E","Estimated value"
"FBS","Food Balances (2010-)","384","Côte d'Ivoire","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2018","2018","kg","2.04","E","Estimated value"
"FBS","Food Balances (2010-)","384","Côte d'Ivoire","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2016","2016","g/cap/d","0.94","E","Estimated value"
"FBS","Food Balances (2010-)","384","Côte d'Ivoire","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2018","2018","g/cap/d","0.92","E","Estimated value"
"FBS","Food Balances (2010-)","191","Croatia","5611","Import Quantity","S2734","Poultry Meat","2016","2016","1000 t","24","I","Imputed value"
"FBS","Food Balances (2010-)","191","Croatia","5611","Import Quantity","S2734","Poultry Meat","2018","2018","1000 t","26","I","Imputed value"
"FBS","Food Balances (2010-)","191","Croatia","5301","Domestic supply quantity","S2734","Poultry Meat","2016","2016","1000 t","40","I","Imputed value"
"FBS","Food Balances (2010-)","191","Croatia","5301","Domestic supply quantity","S2734","Poultry Meat","2018","2018","1000 t","73","I","Imputed value"
"FBS","Food Balances (2010-)","191","Croatia","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2016","2016","kg","9.47","E","Estimated value"
"FBS","Food Balances (2010-)","191","Croatia","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2018","2018","kg","17.48","E","Estimated value"
"FBS","Food Balances (2010-)","191","Croatia","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2016","2016","g/cap/d","4.34","E","Estimated value"
"FBS","Food Balances (2010-)","191","Croatia","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2018","2018","g/cap/d","8.06","E","Estimated value"
"FBS","Food Balances (2010-)","192","Cuba","5611","Import Quantity","S2734","Poultry Meat","2016","2016","1000 t","245","I","Imputed value"
"FBS","Food Balances (2010-)","192","Cuba","5611","Import Quantity","S2734","Poultry Meat","2018","2018","1000 t","284","I","Imputed value"
"FBS","Food Balances (2010-)","192","Cuba","5301","Domestic supply quantity","S2734","Poultry Meat","2016","2016","1000 t","276","I","Imputed value"
"FBS","Food Balances (2010-)","192","Cuba","5301","Domestic supply quantity","S2734","Poultry Meat","2018","2018","1000 t","325","I","Imputed value"
"FBS","Food Balances (2010-)","192","Cuba","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2016","2016","kg","24.09","E","Estimated value"
"FBS","Food Balances (2010-)","192","Cuba","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2018","2018","kg","28.46","E","Estimated value"
"FBS","Food Balances (2010-)","192","Cuba","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2016","2016","g/cap/d","10.89","E","Estimated value"
"FBS","Food Balances (2010-)","192","Cuba","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2018","2018","g/cap/d","12.86","E","Estimated value"
"FBS","Food Balances (2010-)","196","Cyprus","5611","Import Quantity","S2734","Poultry Meat","2016","2016","1000 t","14","I","Imputed value"
"FBS","Food Balances (2010-)","196","Cyprus","5611","Import Quantity","S2734","Poultry Meat","2018","2018","1000 t","15","I","Imputed value"
"FBS","Food Balances (2010-)","196","Cyprus","5301","Domestic supply quantity","S2734","Poultry Meat","2016","2016","1000 t","33","I","Imputed value"
"FBS","Food Balances (2010-)","196","Cyprus","5301","Domestic supply quantity","S2734","Poultry Meat","2018","2018","1000 t","34","I","Imputed value"
"FBS","Food Balances (2010-)","196","Cyprus","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2016","2016","kg","24.25","E","Estimated value"
"FBS","Food Balances (2010-)","196","Cyprus","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2018","2018","kg","24.79","E","Estimated value"
"FBS","Food Balances (2010-)","196","Cyprus","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2016","2016","g/cap/d","11.11","E","Estimated value"
"FBS","Food Balances (2010-)","196","Cyprus","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2018","2018","g/cap/d","11.37","E","Estimated value"
"FBS","Food Balances (2010-)","203","Czechia","5611","Import Quantity","S2734","Poultry Meat","2016","2016","1000 t","124","I","Imputed value"
"FBS","Food Balances (2010-)","203","Czechia","5611","Import Quantity","S2734","Poultry Meat","2018","2018","1000 t","122","I","Imputed value"
"FBS","Food Balances (2010-)","203","Czechia","5301","Domestic supply quantity","S2734","Poultry Meat","2016","2016","1000 t","239","I","Imputed value"
"FBS","Food Balances (2010-)","203","Czechia","5301","Domestic supply quantity","S2734","Poultry Meat","2018","2018","1000 t","253","I","Imputed value"
"FBS","Food Balances (2010-)","203","Czechia","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2016","2016","kg","21.4","E","Estimated value"
"FBS","Food Balances (2010-)","203","Czechia","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2018","2018","kg","22.62","E","Estimated value"
"FBS","Food Balances (2010-)","203","Czechia","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2016","2016","g/cap/d","9.66","E","Estimated value"
"FBS","Food Balances (2010-)","203","Czechia","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2018","2018","g/cap/d","10.23","E","Estimated value"
"FBS","Food Balances (2010-)","408","Democratic People's Republic of Korea","5611","Import Quantity","S2734","Poultry Meat","2016","2016","1000 t","2","I","Imputed value"
"FBS","Food Balances (2010-)","408","Democratic People's Republic of Korea","5611","Import Quantity","S2734","Poultry Meat","2018","2018","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","408","Democratic People's Republic of Korea","5301","Domestic supply quantity","S2734","Poultry Meat","2016","2016","1000 t","47","I","Imputed value"
"FBS","Food Balances (2010-)","408","Democratic People's Republic of Korea","5301","Domestic supply quantity","S2734","Poultry Meat","2018","2018","1000 t","40","I","Imputed value"
"FBS","Food Balances (2010-)","408","Democratic People's Republic of Korea","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2016","2016","kg","1.86","E","Estimated value"
"FBS","Food Balances (2010-)","408","Democratic People's Republic of Korea","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2018","2018","kg","1.56","E","Estimated value"
"FBS","Food Balances (2010-)","408","Democratic People's Republic of Korea","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2016","2016","g/cap/d","0.83","E","Estimated value"
"FBS","Food Balances (2010-)","408","Democratic People's Republic of Korea","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2018","2018","g/cap/d","0.69","E","Estimated value"
"FBS","Food Balances (2010-)","180","Democratic Republic of the Congo","5611","Import Quantity","S2734","Poultry Meat","2016","2016","1000 t","96","I","Imputed value"
"FBS","Food Balances (2010-)","180","Democratic Republic of the Congo","5611","Import Quantity","S2734","Poultry Meat","2018","2018","1000 t","128","I","Imputed value"
"FBS","Food Balances (2010-)","180","Democratic Republic of the Congo","5301","Domestic supply quantity","S2734","Poultry Meat","2016","2016","1000 t","107","I","Imputed value"
"FBS","Food Balances (2010-)","180","Democratic Republic of the Congo","5301","Domestic supply quantity","S2734","Poultry Meat","2018","2018","1000 t","139","I","Imputed value"
"FBS","Food Balances (2010-)","180","Democratic Republic of the Congo","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2016","2016","kg","1.31","E","Estimated value"
"FBS","Food Balances (2010-)","180","Democratic Republic of the Congo","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2018","2018","kg","1.59","E","Estimated value"
"FBS","Food Balances (2010-)","180","Democratic Republic of the Congo","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2016","2016","g/cap/d","0.6","E","Estimated value"
"FBS","Food Balances (2010-)","180","Democratic Republic of the Congo","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2018","2018","g/cap/d","0.73","E","Estimated value"
"FBS","Food Balances (2010-)","208","Denmark","5611","Import Quantity","S2734","Poultry Meat","2016","2016","1000 t","118","I","Imputed value"
"FBS","Food Balances (2010-)","208","Denmark","5611","Import Quantity","S2734","Poultry Meat","2018","2018","1000 t","141","I","Imputed value"
"FBS","Food Balances (2010-)","208","Denmark","5301","Domestic supply quantity","S2734","Poultry Meat","2016","2016","1000 t","150","I","Imputed value"
"FBS","Food Balances (2010-)","208","Denmark","5301","Domestic supply quantity","S2734","Poultry Meat","2018","2018","1000 t","155","I","Imputed value"
"FBS","Food Balances (2010-)","208","Denmark","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2016","2016","kg","26.15","E","Estimated value"
"FBS","Food Balances (2010-)","208","Denmark","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2018","2018","kg","26.83","E","Estimated value"
"FBS","Food Balances (2010-)","208","Denmark","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2016","2016","g/cap/d","12.14","E","Estimated value"
"FBS","Food Balances (2010-)","208","Denmark","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2018","2018","g/cap/d","12.57","E","Estimated value"
"FBS","Food Balances (2010-)","262","Djibouti","5611","Import Quantity","S2734","Poultry Meat","2016","2016","1000 t","2","I","Imputed value"
"FBS","Food Balances (2010-)","262","Djibouti","5611","Import Quantity","S2734","Poultry Meat","2018","2018","1000 t","3","I","Imputed value"
"FBS","Food Balances (2010-)","262","Djibouti","5301","Domestic supply quantity","S2734","Poultry Meat","2016","2016","1000 t","2","I","Imputed value"
"FBS","Food Balances (2010-)","262","Djibouti","5301","Domestic supply quantity","S2734","Poultry Meat","2018","2018","1000 t","3","I","Imputed value"
"FBS","Food Balances (2010-)","262","Djibouti","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2016","2016","kg","1.9","E","Estimated value"
"FBS","Food Balances (2010-)","262","Djibouti","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2018","2018","kg","3.02","E","Estimated value"
"FBS","Food Balances (2010-)","262","Djibouti","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2016","2016","g/cap/d","0.86","E","Estimated value"
"FBS","Food Balances (2010-)","262","Djibouti","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2018","2018","g/cap/d","1.36","E","Estimated value"
"FBS","Food Balances (2010-)","212","Dominica","5611","Import Quantity","S2734","Poultry Meat","2016","2016","1000 t","4","I","Imputed value"
"FBS","Food Balances (2010-)","212","Dominica","5611","Import Quantity","S2734","Poultry Meat","2018","2018","1000 t","4","I","Imputed value"
"FBS","Food Balances (2010-)","212","Dominica","5301","Domestic supply quantity","S2734","Poultry Meat","2016","2016","1000 t","4","I","Imputed value"
"FBS","Food Balances (2010-)","212","Dominica","5301","Domestic supply quantity","S2734","Poultry Meat","2018","2018","1000 t","5","I","Imputed value"
"FBS","Food Balances (2010-)","212","Dominica","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2016","2016","kg","46.64","E","Estimated value"
"FBS","Food Balances (2010-)","212","Dominica","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2018","2018","kg","46.62","E","Estimated value"
"FBS","Food Balances (2010-)","212","Dominica","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2016","2016","g/cap/d","21.15","E","Estimated value"
"FBS","Food Balances (2010-)","212","Dominica","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2018","2018","g/cap/d","21.21","E","Estimated value"
"FBS","Food Balances (2010-)","214","Dominican Republic","5611","Import Quantity","S2734","Poultry Meat","2016","2016","1000 t","50","I","Imputed value"
"FBS","Food Balances (2010-)","214","Dominican Republic","5611","Import Quantity","S2734","Poultry Meat","2018","2018","1000 t","31","I","Imputed value"
"FBS","Food Balances (2010-)","214","Dominican Republic","5301","Domestic supply quantity","S2734","Poultry Meat","2016","2016","1000 t","372","I","Imputed value"
"FBS","Food Balances (2010-)","214","Dominican Republic","5301","Domestic supply quantity","S2734","Poultry Meat","2018","2018","1000 t","374","I","Imputed value"
"FBS","Food Balances (2010-)","214","Dominican Republic","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2016","2016","kg","34.88","E","Estimated value"
"FBS","Food Balances (2010-)","214","Dominican Republic","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2018","2018","kg","34.31","E","Estimated value"
"FBS","Food Balances (2010-)","214","Dominican Republic","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2016","2016","g/cap/d","15.86","E","Estimated value"
"FBS","Food Balances (2010-)","214","Dominican Republic","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2018","2018","g/cap/d","15.58","E","Estimated value"
"FBS","Food Balances (2010-)","218","Ecuador","5611","Import Quantity","S2734","Poultry Meat","2016","2016","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","218","Ecuador","5611","Import Quantity","S2734","Poultry Meat","2018","2018","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","218","Ecuador","5301","Domestic supply quantity","S2734","Poultry Meat","2016","2016","1000 t","339","I","Imputed value"
"FBS","Food Balances (2010-)","218","Ecuador","5301","Domestic supply quantity","S2734","Poultry Meat","2018","2018","1000 t","331","I","Imputed value"
"FBS","Food Balances (2010-)","218","Ecuador","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2016","2016","kg","20.61","E","Estimated value"
"FBS","Food Balances (2010-)","218","Ecuador","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2018","2018","kg","19.45","E","Estimated value"
"FBS","Food Balances (2010-)","218","Ecuador","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2016","2016","g/cap/d","9.3","E","Estimated value"
"FBS","Food Balances (2010-)","218","Ecuador","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2018","2018","g/cap/d","8.78","E","Estimated value"
"FBS","Food Balances (2010-)","818","Egypt","5611","Import Quantity","S2734","Poultry Meat","2016","2016","1000 t","127","I","Imputed value"
"FBS","Food Balances (2010-)","818","Egypt","5611","Import Quantity","S2734","Poultry Meat","2018","2018","1000 t","46","I","Imputed value"
"FBS","Food Balances (2010-)","818","Egypt","5301","Domestic supply quantity","S2734","Poultry Meat","2016","2016","1000 t","1248","I","Imputed value"
"FBS","Food Balances (2010-)","818","Egypt","5301","Domestic supply quantity","S2734","Poultry Meat","2018","2018","1000 t","1709","I","Imputed value"
"FBS","Food Balances (2010-)","818","Egypt","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2016","2016","kg","12.5","E","Estimated value"
"FBS","Food Balances (2010-)","818","Egypt","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2018","2018","kg","16.48","E","Estimated value"
"FBS","Food Balances (2010-)","818","Egypt","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2016","2016","g/cap/d","5.62","E","Estimated value"
"FBS","Food Balances (2010-)","818","Egypt","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2018","2018","g/cap/d","7.41","E","Estimated value"
"FBS","Food Balances (2010-)","222","El Salvador","5611","Import Quantity","S2734","Poultry Meat","2016","2016","1000 t","16","I","Imputed value"
"FBS","Food Balances (2010-)","222","El Salvador","5611","Import Quantity","S2734","Poultry Meat","2018","2018","1000 t","20","I","Imputed value"
"FBS","Food Balances (2010-)","222","El Salvador","5301","Domestic supply quantity","S2734","Poultry Meat","2016","2016","1000 t","149","I","Imputed value"
"FBS","Food Balances (2010-)","222","El Salvador","5301","Domestic supply quantity","S2734","Poultry Meat","2018","2018","1000 t","161","I","Imputed value"
"FBS","Food Balances (2010-)","222","El Salvador","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2016","2016","kg","23.88","E","Estimated value"
"FBS","Food Balances (2010-)","222","El Salvador","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2018","2018","kg","25.7","E","Estimated value"
"FBS","Food Balances (2010-)","222","El Salvador","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2016","2016","g/cap/d","10.8","E","Estimated value"
"FBS","Food Balances (2010-)","222","El Salvador","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2018","2018","g/cap/d","11.65","E","Estimated value"
"FBS","Food Balances (2010-)","233","Estonia","5611","Import Quantity","S2734","Poultry Meat","2016","2016","1000 t","23","I","Imputed value"
"FBS","Food Balances (2010-)","233","Estonia","5611","Import Quantity","S2734","Poultry Meat","2018","2018","1000 t","30","I","Imputed value"
"FBS","Food Balances (2010-)","233","Estonia","5301","Domestic supply quantity","S2734","Poultry Meat","2016","2016","1000 t","28","I","Imputed value"
"FBS","Food Balances (2010-)","233","Estonia","5301","Domestic supply quantity","S2734","Poultry Meat","2018","2018","1000 t","29","I","Imputed value"
"FBS","Food Balances (2010-)","233","Estonia","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2016","2016","kg","21.1","E","Estimated value"
"FBS","Food Balances (2010-)","233","Estonia","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2018","2018","kg","22.13","E","Estimated value"
"FBS","Food Balances (2010-)","233","Estonia","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2016","2016","g/cap/d","9.07","E","Estimated value"
"FBS","Food Balances (2010-)","233","Estonia","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2018","2018","g/cap/d","9.47","E","Estimated value"
"FBS","Food Balances (2010-)","748","Eswatini","5611","Import Quantity","S2734","Poultry Meat","2016","2016","1000 t","2","I","Imputed value"
"FBS","Food Balances (2010-)","748","Eswatini","5611","Import Quantity","S2734","Poultry Meat","2018","2018","1000 t","2","I","Imputed value"
"FBS","Food Balances (2010-)","748","Eswatini","5301","Domestic supply quantity","S2734","Poultry Meat","2016","2016","1000 t","8","I","Imputed value"
"FBS","Food Balances (2010-)","748","Eswatini","5301","Domestic supply quantity","S2734","Poultry Meat","2018","2018","1000 t","8","I","Imputed value"
"FBS","Food Balances (2010-)","748","Eswatini","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2016","2016","kg","6.8","E","Estimated value"
"FBS","Food Balances (2010-)","748","Eswatini","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2018","2018","kg","6.5","E","Estimated value"
"FBS","Food Balances (2010-)","748","Eswatini","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2016","2016","g/cap/d","3.08","E","Estimated value"
"FBS","Food Balances (2010-)","748","Eswatini","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2018","2018","g/cap/d","2.95","E","Estimated value"
"FBS","Food Balances (2010-)","231","Ethiopia","5611","Import Quantity","S2734","Poultry Meat","2016","2016","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","231","Ethiopia","5611","Import Quantity","S2734","Poultry Meat","2018","2018","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","231","Ethiopia","5301","Domestic supply quantity","S2734","Poultry Meat","2016","2016","1000 t","72","I","Imputed value"
"FBS","Food Balances (2010-)","231","Ethiopia","5301","Domestic supply quantity","S2734","Poultry Meat","2018","2018","1000 t","70","I","Imputed value"
"FBS","Food Balances (2010-)","231","Ethiopia","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2016","2016","kg","0.68","E","Estimated value"
"FBS","Food Balances (2010-)","231","Ethiopia","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2018","2018","kg","0.63","E","Estimated value"
"FBS","Food Balances (2010-)","231","Ethiopia","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2016","2016","g/cap/d","0.31","E","Estimated value"
"FBS","Food Balances (2010-)","231","Ethiopia","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2018","2018","g/cap/d","0.28","E","Estimated value"
"FBS","Food Balances (2010-)","242","Fiji","5611","Import Quantity","S2734","Poultry Meat","2016","2016","1000 t","2","I","Imputed value"
"FBS","Food Balances (2010-)","242","Fiji","5611","Import Quantity","S2734","Poultry Meat","2018","2018","1000 t","5","I","Imputed value"
"FBS","Food Balances (2010-)","242","Fiji","5301","Domestic supply quantity","S2734","Poultry Meat","2016","2016","1000 t","18","I","Imputed value"
"FBS","Food Balances (2010-)","242","Fiji","5301","Domestic supply quantity","S2734","Poultry Meat","2018","2018","1000 t","41","I","Imputed value"
"FBS","Food Balances (2010-)","242","Fiji","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2016","2016","kg","18.46","E","Estimated value"
"FBS","Food Balances (2010-)","242","Fiji","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2018","2018","kg","41.62","E","Estimated value"
"FBS","Food Balances (2010-)","242","Fiji","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2016","2016","g/cap/d","8.3","E","Estimated value"
"FBS","Food Balances (2010-)","242","Fiji","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2018","2018","g/cap/d","18.64","E","Estimated value"
"FBS","Food Balances (2010-)","246","Finland","5611","Import Quantity","S2734","Poultry Meat","2016","2016","1000 t","16","I","Imputed value"
"FBS","Food Balances (2010-)","246","Finland","5611","Import Quantity","S2734","Poultry Meat","2018","2018","1000 t","18","I","Imputed value"
"FBS","Food Balances (2010-)","246","Finland","5301","Domestic supply quantity","S2734","Poultry Meat","2016","2016","1000 t","110","I","Imputed value"
"FBS","Food Balances (2010-)","246","Finland","5301","Domestic supply quantity","S2734","Poultry Meat","2018","2018","1000 t","116","I","Imputed value"
"FBS","Food Balances (2010-)","246","Finland","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2016","2016","kg","18.76","E","Estimated value"
"FBS","Food Balances (2010-)","246","Finland","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2018","2018","kg","19.58","E","Estimated value"
"FBS","Food Balances (2010-)","246","Finland","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2016","2016","g/cap/d","8.63","E","Estimated value"
"FBS","Food Balances (2010-)","246","Finland","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2018","2018","g/cap/d","9.02","E","Estimated value"
"FBS","Food Balances (2010-)","250","France","5611","Import Quantity","S2734","Poultry Meat","2016","2016","1000 t","489","I","Imputed value"
"FBS","Food Balances (2010-)","250","France","5611","Import Quantity","S2734","Poultry Meat","2018","2018","1000 t","533","I","Imputed value"
"FBS","Food Balances (2010-)","250","France","5301","Domestic supply quantity","S2734","Poultry Meat","2016","2016","1000 t","1763","I","Imputed value"
"FBS","Food Balances (2010-)","250","France","5301","Domestic supply quantity","S2734","Poultry Meat","2018","2018","1000 t","1842","I","Imputed value"
"FBS","Food Balances (2010-)","250","France","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2016","2016","kg","26.25","E","Estimated value"
"FBS","Food Balances (2010-)","250","France","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2018","2018","kg","27.27","E","Estimated value"
"FBS","Food Balances (2010-)","250","France","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2016","2016","g/cap/d","12","E","Estimated value"
"FBS","Food Balances (2010-)","250","France","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2018","2018","g/cap/d","12.44","E","Estimated value"
"FBS","Food Balances (2010-)","258","French Polynesia","5611","Import Quantity","S2734","Poultry Meat","2016","2016","1000 t","17","I","Imputed value"
"FBS","Food Balances (2010-)","258","French Polynesia","5611","Import Quantity","S2734","Poultry Meat","2018","2018","1000 t","17","I","Imputed value"
"FBS","Food Balances (2010-)","258","French Polynesia","5301","Domestic supply quantity","S2734","Poultry Meat","2016","2016","1000 t","16","I","Imputed value"
"FBS","Food Balances (2010-)","258","French Polynesia","5301","Domestic supply quantity","S2734","Poultry Meat","2018","2018","1000 t","17","I","Imputed value"
"FBS","Food Balances (2010-)","258","French Polynesia","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2016","2016","kg","45.81","E","Estimated value"
"FBS","Food Balances (2010-)","258","French Polynesia","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2018","2018","kg","46.64","E","Estimated value"
"FBS","Food Balances (2010-)","258","French Polynesia","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2016","2016","g/cap/d","20.59","E","Estimated value"
"FBS","Food Balances (2010-)","258","French Polynesia","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2018","2018","g/cap/d","20.86","E","Estimated value"
"FBS","Food Balances (2010-)","266","Gabon","5611","Import Quantity","S2734","Poultry Meat","2016","2016","1000 t","72","I","Imputed value"
"FBS","Food Balances (2010-)","266","Gabon","5611","Import Quantity","S2734","Poultry Meat","2018","2018","1000 t","80","I","Imputed value"
"FBS","Food Balances (2010-)","266","Gabon","5301","Domestic supply quantity","S2734","Poultry Meat","2016","2016","1000 t","76","I","Imputed value"
