Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","434","Libya","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","6282.2","X","Figure from international organizations"
"FBS","Food Balances (2010-)","434","Libya","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","6477.79","X","Figure from international organizations"
"FBS","Food Balances (2010-)","440","Lithuania","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","2933.67","X","Figure from international organizations"
"FBS","Food Balances (2010-)","440","Lithuania","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","2876.13","X","Figure from international organizations"
"FBS","Food Balances (2010-)","442","Luxembourg","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","583.35","X","Figure from international organizations"
"FBS","Food Balances (2010-)","442","Luxembourg","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","607.91","X","Figure from international organizations"
"FBS","Food Balances (2010-)","450","Madagascar","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","25501.94","X","Figure from international organizations"
"FBS","Food Balances (2010-)","450","Madagascar","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","26846.54","X","Figure from international organizations"
"FBS","Food Balances (2010-)","454","Malawi","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","17405.62","X","Figure from international organizations"
"FBS","Food Balances (2010-)","454","Malawi","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","18367.88","X","Figure from international organizations"
"FBS","Food Balances (2010-)","458","Malaysia","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","31526.42","X","Figure from international organizations"
"FBS","Food Balances (2010-)","458","Malaysia","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","32399.27","X","Figure from international organizations"
"FBS","Food Balances (2010-)","462","Maldives","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","454.25","X","Figure from international organizations"
"FBS","Food Balances (2010-)","462","Maldives","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","489.76","X","Figure from international organizations"
"FBS","Food Balances (2010-)","466","Mali","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","18700.11","X","Figure from international organizations"
"FBS","Food Balances (2010-)","466","Mali","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","19934.3","X","Figure from international organizations"
"FBS","Food Balances (2010-)","470","Malta","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","467.7","X","Figure from international organizations"
"FBS","Food Balances (2010-)","470","Malta","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","491.59","X","Figure from international organizations"
"FBS","Food Balances (2010-)","478","Mauritania","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","4051.89","X","Figure from international organizations"
"FBS","Food Balances (2010-)","478","Mauritania","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","4270.71","X","Figure from international organizations"
"FBS","Food Balances (2010-)","480","Mauritius","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","1293.91","X","Figure from international organizations"
"FBS","Food Balances (2010-)","480","Mauritius","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","1295.38","X","Figure from international organizations"
"FBS","Food Balances (2010-)","484","Mexico","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","121519.22","X","Figure from international organizations"
"FBS","Food Balances (2010-)","484","Mexico","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","124013.86","X","Figure from international organizations"
"FBS","Food Balances (2010-)","496","Mongolia","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","3029.55","X","Figure from international organizations"
"FBS","Food Balances (2010-)","496","Mongolia","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","3163.99","X","Figure from international organizations"
"FBS","Food Balances (2010-)","499","Montenegro","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","633.26","X","Figure from international organizations"
"FBS","Food Balances (2010-)","499","Montenegro","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","631.46","X","Figure from international organizations"
"FBS","Food Balances (2010-)","504","Morocco","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","35107.26","X","Figure from international organizations"
"FBS","Food Balances (2010-)","504","Morocco","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","35927.51","X","Figure from international organizations"
"FBS","Food Balances (2010-)","508","Mozambique","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","27696.49","X","Figure from international organizations"
"FBS","Food Balances (2010-)","508","Mozambique","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","29423.88","X","Figure from international organizations"
"FBS","Food Balances (2010-)","104","Myanmar","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","51892.35","X","Figure from international organizations"
"FBS","Food Balances (2010-)","104","Myanmar","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","52666.01","X","Figure from international organizations"
"FBS","Food Balances (2010-)","516","Namibia","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","2323.35","X","Figure from international organizations"
"FBS","Food Balances (2010-)","516","Namibia","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","2405.68","X","Figure from international organizations"
"FBS","Food Balances (2010-)","524","Nepal","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","27861.19","X","Figure from international organizations"
"FBS","Food Balances (2010-)","524","Nepal","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","28506.71","X","Figure from international organizations"
"FBS","Food Balances (2010-)","528","Netherlands (Kingdom of the)","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","17124.51","X","Figure from international organizations"
"FBS","Food Balances (2010-)","528","Netherlands (Kingdom of the)","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","17286.04","X","Figure from international organizations"
"FBS","Food Balances (2010-)","540","New Caledonia","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","283.75","X","Figure from international organizations"
"FBS","Food Balances (2010-)","540","New Caledonia","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","284.88","X","Figure from international organizations"
"FBS","Food Balances (2010-)","554","New Zealand","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","4668.08","X","Figure from international organizations"
"FBS","Food Balances (2010-)","554","New Zealand","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","4838.53","X","Figure from international organizations"
"FBS","Food Balances (2010-)","558","Nicaragua","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","6389.23","X","Figure from international organizations"
"FBS","Food Balances (2010-)","558","Nicaragua","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","6572.23","X","Figure from international organizations"
"FBS","Food Balances (2010-)","562","Niger","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","20921.74","X","Figure from international organizations"
"FBS","Food Balances (2010-)","562","Niger","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","22577.06","X","Figure from international organizations"
"FBS","Food Balances (2010-)","566","Nigeria","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","188666.93","X","Figure from international organizations"
"FBS","Food Balances (2010-)","566","Nigeria","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","198387.62","X","Figure from international organizations"
"FBS","Food Balances (2010-)","807","North Macedonia","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","2110.2","X","Figure from international organizations"
"FBS","Food Balances (2010-)","807","North Macedonia","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","2113.49","X","Figure from international organizations"
"FBS","Food Balances (2010-)","578","Norway","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","5236.59","X","Figure from international organizations"
"FBS","Food Balances (2010-)","578","Norway","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","5312.32","X","Figure from international organizations"
"FBS","Food Balances (2010-)","512","Oman","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","4398.07","X","Figure from international organizations"
"FBS","Food Balances (2010-)","512","Oman","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","4601.16","X","Figure from international organizations"
"FBS","Food Balances (2010-)","586","Pakistan","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","213524.84","X","Figure from international organizations"
"FBS","Food Balances (2010-)","586","Pakistan","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","219731.48","X","Figure from international organizations"
"FBS","Food Balances (2010-)","591","Panama","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","4026.34","X","Figure from international organizations"
"FBS","Food Balances (2010-)","591","Panama","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","4165.26","X","Figure from international organizations"
"FBS","Food Balances (2010-)","598","Papua New Guinea","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","8899.17","X","Figure from international organizations"
"FBS","Food Balances (2010-)","598","Papua New Guinea","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","9329.23","X","Figure from international organizations"
"FBS","Food Balances (2010-)","600","Paraguay","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","6266.62","X","Figure from international organizations"
"FBS","Food Balances (2010-)","600","Paraguay","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","6443.33","X","Figure from international organizations"
"FBS","Food Balances (2010-)","604","Peru","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","31132.78","X","Figure from international organizations"
"FBS","Food Balances (2010-)","604","Peru","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","32203.94","X","Figure from international organizations"
"FBS","Food Balances (2010-)","608","Philippines","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","104875.27","X","Figure from international organizations"
"FBS","Food Balances (2010-)","608","Philippines","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","108568.84","X","Figure from international organizations"
"FBS","Food Balances (2010-)","616","Poland","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","38532.11","X","Figure from international organizations"
"FBS","Food Balances (2010-)","616","Poland","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","38521.46","X","Figure from international organizations"
"FBS","Food Balances (2010-)","620","Portugal","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","10332.75","X","Figure from international organizations"
"FBS","Food Balances (2010-)","620","Portugal","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","10289.83","X","Figure from international organizations"
"FBS","Food Balances (2010-)","410","Republic of Korea","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","51309.98","X","Figure from international organizations"
"FBS","Food Balances (2010-)","410","Republic of Korea","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","51676.9","X","Figure from international organizations"
"FBS","Food Balances (2010-)","498","Republic of Moldova","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","2725.12","X","Figure from international organizations"
"FBS","Food Balances (2010-)","498","Republic of Moldova","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","2641.84","X","Figure from international organizations"
"FBS","Food Balances (2010-)","642","Romania","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","19797.82","X","Figure from international organizations"
"FBS","Food Balances (2010-)","642","Romania","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","19606.78","X","Figure from international organizations"
"FBS","Food Balances (2010-)","643","Russian Federation","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","145109.16","X","Figure from international organizations"
"FBS","Food Balances (2010-)","643","Russian Federation","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","145652.29","X","Figure from international organizations"
"FBS","Food Balances (2010-)","646","Rwanda","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","11930.9","X","Figure from international organizations"
"FBS","Food Balances (2010-)","646","Rwanda","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","12531.81","X","Figure from international organizations"
"FBS","Food Balances (2010-)","659","Saint Kitts and Nevis","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","47.79","X","Figure from international organizations"
"FBS","Food Balances (2010-)","659","Saint Kitts and Nevis","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","47.76","X","Figure from international organizations"
"FBS","Food Balances (2010-)","662","Saint Lucia","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","176.41","X","Figure from international organizations"
"FBS","Food Balances (2010-)","662","Saint Lucia","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","177.89","X","Figure from international organizations"
"FBS","Food Balances (2010-)","670","Saint Vincent and the Grenadines","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","105.96","X","Figure from international organizations"
"FBS","Food Balances (2010-)","670","Saint Vincent and the Grenadines","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","105.28","X","Figure from international organizations"
"FBS","Food Balances (2010-)","882","Samoa","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","205.54","X","Figure from international organizations"
"FBS","Food Balances (2010-)","882","Samoa","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","209.7","X","Figure from international organizations"
"FBS","Food Balances (2010-)","678","Sao Tome and Principe","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","204.63","X","Figure from international organizations"
"FBS","Food Balances (2010-)","678","Sao Tome and Principe","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","211.34","X","Figure from international organizations"
"FBS","Food Balances (2010-)","682","Saudi Arabia","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","33416.27","X","Figure from international organizations"
"FBS","Food Balances (2010-)","682","Saudi Arabia","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","35018.13","X","Figure from international organizations"
"FBS","Food Balances (2010-)","686","Senegal","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","14751.36","X","Figure from international organizations"
"FBS","Food Balances (2010-)","686","Senegal","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","15574.91","X","Figure from international organizations"
"FBS","Food Balances (2010-)","688","Serbia","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","7493.29","X","Figure from international organizations"
"FBS","Food Balances (2010-)","688","Serbia","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","7433.82","X","Figure from international organizations"
"FBS","Food Balances (2010-)","690","Seychelles","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","100.51","X","Figure from international organizations"
"FBS","Food Balances (2010-)","690","Seychelles","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","103.1","X","Figure from international organizations"
"FBS","Food Balances (2010-)","694","Sierra Leone","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","7493.91","X","Figure from international organizations"
"FBS","Food Balances (2010-)","694","Sierra Leone","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","7861.28","X","Figure from international organizations"
"FBS","Food Balances (2010-)","703","Slovakia","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","5431.2","X","Figure from international organizations"
"FBS","Food Balances (2010-)","703","Slovakia","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","5446.75","X","Figure from international organizations"
"FBS","Food Balances (2010-)","705","Slovenia","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","2090.02","X","Figure from international organizations"
"FBS","Food Balances (2010-)","705","Slovenia","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","2105.92","X","Figure from international organizations"
"FBS","Food Balances (2010-)","090","Solomon Islands","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","628.1","X","Figure from international organizations"
"FBS","Food Balances (2010-)","090","Solomon Islands","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","659.25","X","Figure from international organizations"
"FBS","Food Balances (2010-)","710","South Africa","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","56422.27","X","Figure from international organizations"
"FBS","Food Balances (2010-)","710","South Africa","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","57339.64","X","Figure from international organizations"
"FBS","Food Balances (2010-)","724","Spain","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","46473.32","X","Figure from international organizations"
"FBS","Food Balances (2010-)","724","Spain","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","46792.04","X","Figure from international organizations"
"FBS","Food Balances (2010-)","144","Sri Lanka","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","21425.49","X","Figure from international organizations"
"FBS","Food Balances (2010-)","144","Sri Lanka","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","21580.71","X","Figure from international organizations"
"FBS","Food Balances (2010-)","729","Sudan","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","39377.17","X","Figure from international organizations"
"FBS","Food Balances (2010-)","729","Sudan","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","41999.06","X","Figure from international organizations"
"FBS","Food Balances (2010-)","740","Suriname","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","581.45","X","Figure from international organizations"
"FBS","Food Balances (2010-)","740","Suriname","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","593.72","X","Figure from international organizations"
"FBS","Food Balances (2010-)","752","Sweden","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","9953.32","X","Figure from international organizations"
"FBS","Food Balances (2010-)","752","Sweden","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","10162.3","X","Figure from international organizations"
"FBS","Food Balances (2010-)","756","Switzerland","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","8372.9","X","Figure from international organizations"
"FBS","Food Balances (2010-)","756","Switzerland","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","8514.43","X","Figure from international organizations"
"FBS","Food Balances (2010-)","760","Syrian Arab Republic","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","18964.25","X","Figure from international organizations"
"FBS","Food Balances (2010-)","760","Syrian Arab Republic","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","19333.46","X","Figure from international organizations"
"FBS","Food Balances (2010-)","762","Tajikistan","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","8725.32","X","Figure from international organizations"
"FBS","Food Balances (2010-)","762","Tajikistan","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","9128.13","X","Figure from international organizations"
"FBS","Food Balances (2010-)","764","Thailand","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","70607.04","X","Figure from international organizations"
"FBS","Food Balances (2010-)","764","Thailand","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","71127.8","X","Figure from international organizations"
"FBS","Food Balances (2010-)","626","Timor-Leste","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","1224.56","X","Figure from international organizations"
"FBS","Food Balances (2010-)","626","Timor-Leste","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","1261.85","X","Figure from international organizations"
"FBS","Food Balances (2010-)","768","Togo","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","7661.35","X","Figure from international organizations"
"FBS","Food Balances (2010-)","768","Togo","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","8046.68","X","Figure from international organizations"
"FBS","Food Balances (2010-)","780","Trinidad and Tobago","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","1469.33","X","Figure from international organizations"
"FBS","Food Balances (2010-)","780","Trinidad and Tobago","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","1504.71","X","Figure from international organizations"
"FBS","Food Balances (2010-)","788","Tunisia","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","11685.67","X","Figure from international organizations"
"FBS","Food Balances (2010-)","788","Tunisia","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","11933.04","X","Figure from international organizations"
"FBS","Food Balances (2010-)","792","Türkiye","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","81019.4","X","Figure from international organizations"
"FBS","Food Balances (2010-)","792","Türkiye","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","82809.3","X","Figure from international organizations"
"FBS","Food Balances (2010-)","795","Turkmenistan","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","5868.56","X","Figure from international organizations"
"FBS","Food Balances (2010-)","795","Turkmenistan","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","6065.07","X","Figure from international organizations"
"FBS","Food Balances (2010-)","800","Uganda","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","38748.3","X","Figure from international organizations"
"FBS","Food Balances (2010-)","800","Uganda","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","41515.39","X","Figure from international organizations"
"FBS","Food Balances (2010-)","804","Ukraine","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","44833.57","X","Figure from international organizations"
"FBS","Food Balances (2010-)","804","Ukraine","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","44446.95","X","Figure from international organizations"
"FBS","Food Balances (2010-)","784","United Arab Emirates","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","8994.26","X","Figure from international organizations"
"FBS","Food Balances (2010-)","784","United Arab Emirates","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","9140.17","X","Figure from international organizations"
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","65655.2","X","Figure from international organizations"
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","66432.99","X","Figure from international organizations"
"FBS","Food Balances (2010-)","834","United Republic of Tanzania","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","54401.8","X","Figure from international organizations"
"FBS","Food Balances (2010-)","834","United Republic of Tanzania","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","58090.44","X","Figure from international organizations"
"FBS","Food Balances (2010-)","840","United States of America","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","327210.2","X","Figure from international organizations"
"FBS","Food Balances (2010-)","840","United States of America","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","332140.04","X","Figure from international organizations"
"FBS","Food Balances (2010-)","858","Uruguay","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","3413.77","X","Figure from international organizations"
"FBS","Food Balances (2010-)","858","Uruguay","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","3427.04","X","Figure from international organizations"
"FBS","Food Balances (2010-)","860","Uzbekistan","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","31453.58","X","Figure from international organizations"
"FBS","Food Balances (2010-)","860","Uzbekistan","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","32449.58","X","Figure from international organizations"
"FBS","Food Balances (2010-)","548","Vanuatu","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","283.22","X","Figure from international organizations"
"FBS","Food Balances (2010-)","548","Vanuatu","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","297.3","X","Figure from international organizations"
"FBS","Food Balances (2010-)","862","Venezuela (Bolivarian Republic of)","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","30741.46","X","Figure from international organizations"
"FBS","Food Balances (2010-)","862","Venezuela (Bolivarian Republic of)","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","29825.65","X","Figure from international organizations"
"FBS","Food Balances (2010-)","704","Viet Nam","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","93126.53","X","Figure from international organizations"
"FBS","Food Balances (2010-)","704","Viet Nam","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","94914.33","X","Figure from international organizations"
"FBS","Food Balances (2010-)","887","Yemen","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","29274","X","Figure from international organizations"
"FBS","Food Balances (2010-)","887","Yemen","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","30790.51","X","Figure from international organizations"
"FBS","Food Balances (2010-)","894","Zambia","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","16767.76","X","Figure from international organizations"
"FBS","Food Balances (2010-)","894","Zambia","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","17835.89","X","Figure from international organizations"
"FBS","Food Balances (2010-)","716","Zimbabwe","511","Total Population - Both sexes","S2501","Population","2016","2016","1000 No","14452.7","X","Figure from international organizations"
"FBS","Food Balances (2010-)","716","Zimbabwe","511","Total Population - Both sexes","S2501","Population","2018","2018","1000 No","15052.18","X","Figure from international organizations"
